value,name,desc,CAT,type,length,units,new,deleted,SISO
300508,DID_RCKT_PYLON_2_Z4_STATE,Rocket Pylon 2 Z4 State,Rocket Pylon,fixed,unknown,unknown,0,0,0
300509,DID_RCKT_PYLON_2_Z5_STATE,Rocket Pylon 2 Z5 State,Rocket Pylon,fixed,unknown,unknown,0,0,0
300510,DID_RCKT_PYLON_3_Z1_STATE,Rocket Pylon 3 Z1 State,Rocket Pylon,fixed,unknown,unknown,0,0,0
300511,DID_RCKT_PYLON_3_Z2_STATE,Rocket Pylon 3 Z2 State,Rocket Pylon,fixed,unknown,unknown,0,0,0
300512,DID_RCKT_PYLON_3_Z3_STATE,Rocket Pylon 3 Z3 State,Rocket Pylon,fixed,unknown,unknown,0,0,0
300513,DID_RCKT_PYLON_3_Z4_STATE,Rocket Pylon 3 Z4 State,Rocket Pylon,fixed,unknown,unknown,0,0,0
300514,DID_RCKT_PYLON_3_Z5_STATE,Rocket Pylon 3 Z5 State,Rocket Pylon,fixed,unknown,unknown,0,0,0
300515,DID_RCKT_PYLON_4_Z1_STATE,Rocket Pylon 4 Z1 State,Rocket Pylon,fixed,unknown,unknown,0,0,0
300516,DID_RCKT_PYLON_4_Z2_STATE,Rocket Pylon 4 Z2 State,Rocket Pylon,fixed,unknown,unknown,0,0,0
300517,DID_RCKT_PYLON_4_Z3_STATE,Rocket Pylon 4 Z3 State,Rocket Pylon,fixed,unknown,unknown,0,0,0
300518,DID_RCKT_PYLON_4_Z4_STATE,Rocket Pylon 4 Z4 State,Rocket Pylon,fixed,unknown,unknown,0,0,0
300519,DID_RCKT_PYLON_4_Z5_STATE,Rocket Pylon 4 Z5 State,Rocket Pylon,fixed,unknown,unknown,0,0,0
300520,DID_HELLFIRE_P1_R1_STATE,Hellfire P1 R1 State,Missiles - Hellfire,fixed,unknown,unknown,0,0,0
300521,DID_HELLFIRE_P1_R2_STATE,Hellfire P1 R2 State,Missiles - Hellfire,fixed,unknown,unknown,0,0,0
300522,DID_HELLFIRE_P1_R3_STATE,Hellfire P1 R3 State,Missiles - Hellfire,fixed,unknown,unknown,0,0,0
300523,DID_HELLFIRE_P1_R4_STATE,Hellfire P1 R4 State,Missiles - Hellfire,fixed,unknown,unknown,0,0,0
300524,DID_HELLFIRE_P2_R1_STATE,Hellfire P2 R1 State,Missiles - Hellfire,fixed,unknown,unknown,0,0,0
300525,DID_HELLFIRE_P2_R2_STATE,Hellfire P2 R2 State,Missiles - Hellfire,fixed,unknown,unknown,0,0,0
300526,DID_HELLFIRE_P2_R3_STATE,Hellfire P2 R3 State,Missiles - Hellfire,fixed,unknown,unknown,0,0,0
300527,DID_HELLFIRE_P2_R4_STATE,Hellfire P2 R4 State,Missiles - Hellfire,fixed,unknown,unknown,0,0,0
300528,DID_HELLFIRE_P3_R1_STATE,Hellfire P3 R1 State,Missiles - Hellfire,fixed,unknown,unknown,0,0,0
300529,DID_HELLFIRE_P3_R2_STATE,Hellfire P3 R2 State,Missiles - Hellfire,fixed,unknown,unknown,0,0,0
300530,DID_HELLFIRE_P3_R3_STATE,Hellfire P3 R3 State,Missiles - Hellfire,fixed,unknown,unknown,0,0,0
300531,DID_HELLFIRE_P3_R4_STATE,Hellfire P3 R4 State,Missiles - Hellfire,fixed,unknown,unknown,0,0,0
300532,DID_HELLFIRE_P4_R1_STATE,Hellfire P4 R1 State,Missiles - Hellfire,fixed,unknown,unknown,0,0,0
300533,DID_HELLFIRE_P4_R2_STATE,Hellfire P4 R2 State,Missiles - Hellfire,fixed,unknown,unknown,0,0,0
300534,DID_HELLFIRE_P4_R3_STATE,Hellfire P4 R3 State,Missiles - Hellfire,fixed,unknown,unknown,0,0,0
300535,DID_HELLFIRE_P4_R4_STATE,Hellfire P4 R4 State,Missiles - Hellfire,fixed,unknown,unknown,0,0,0
300536,DID_ATAS_P1_R1_STATE,ATAS P1 R1 State,Missiles - ATAS,fixed,unknown,unknown,0,0,0
300537,DID_ATAS_P1_R2_STATE,ATAS P1 R2 State,Missiles - ATAS,fixed,unknown,unknown,0,0,0
300538,DID_ATAS_P2_R1_STATE,ATAS P2 R1 State,Missiles - ATAS,fixed,unknown,unknown,0,0,0
300539,DID_ATAS_P2_R2_STATE,ATAS P2 R2 State,Missiles - ATAS,fixed,unknown,unknown,0,0,0
300540,DID_ATAS_P3_R1_STATE,ATAS P3 R1 State,Missiles - ATAS,fixed,unknown,unknown,0,0,0
300541,DID_ATAS_P3_R2_STATE,ATAS P3 R2 State,Missiles - ATAS,fixed,unknown,unknown,0,0,0
300542,DID_ATAS_P4_R1_STATE,ATAS P4 R1 State,Missiles - ATAS,fixed,unknown,unknown,0,0,0
300543,DID_ATAS_P4_R2_STATE,ATAS P4 R2 State,Missiles - ATAS,fixed,unknown,unknown,0,0,0
300544,DID_GUN_STATE,Gun State,Weapon Status,fixed,unknown,unknown,0,0,0
300545,DID_FUEL_TANK_1_STATE,Fuel Tank 1 State,Fuel,fixed,unknown,unknown,0,0,0
300546,DID_FUEL_TANK_2_STATE,Fuel Tank 2 State,Fuel,fixed,unknown,unknown,0,0,0
300547,DID_FUEL_TANK_3_STATE,Fuel Tank 3 State,Fuel,fixed,unknown,unknown,0,0,0
300548,DID_FUEL_TANK_4_STATE,Fuel Tank 4 State,Fuel,fixed,unknown,unknown,0,0,0
300549,DID_LASER_CODE_1_STATE,Laser Code 1 State,Laser Code,fixed,unknown,unknown,0,0,0
300550,DID_LASER_CODE_2_STATE,Laser Code 2 State,Laser Code,fixed,unknown,unknown,0,0,0
300551,DID_LASER_CODE_3_STATE,Laser Code 3 State,Laser Code,fixed,unknown,unknown,0,0,0
300552,DID_LASER_CODE_4_STATE,Laser Code 4 State,Laser Code,fixed,unknown,unknown,0,0,0
300553,DID_LASER_CODE_5_STATE,Laser Code 5 State,Laser Code,fixed,unknown,unknown,0,0,0
300554,DID_LASER_CODE_6_STATE,Laser Code 6 State,Laser Code,fixed,unknown,unknown,0,0,0
300555,DID_LASER_CODE_7_STATE,Laser Code 7 State,Laser Code,fixed,unknown,unknown,0,0,0
300556,DID_LASER_CODE_8_STATE,Laser Code 8 State,Laser Code,fixed,unknown,unknown,0,0,0
300557,DID_UPPER_CHANNEL_LASER_CODE,Upper Channel Laser Code,Laser Code,fixed,unknown,unknown,0,0,0
300558,DID_LOWER_CHANNEL_LASER_CODE,Lower Channel Laser Code,Laser Code,fixed,unknown,unknown,0,0,0
300559,DID_LASER_SPOT_TRACKER_CODE,Laser Spot Tracker Code,Laser Code,fixed,unknown,unknown,0,0,0
300560,DID_LRFD_DESIGNATOR_CODE,Lrfd Designator Code,Laser Code,fixed,unknown,unknown,0,0,0
300600,DID_TOTAL_MOMENT_STATE,Total Moment State,unknown,fixed,unknown,unknown,0,0,0
300601,DID_FUEL_MOMENT_STATE,Fuel Moment State,Fuel,fixed,unknown,unknown,0,0,0
300602,DID_LASER_CODE_10_STATE,Laser Code 10 State,Laser Code,fixed,unknown,unknown,0,0,0
300603,DID_LASER_CODE_11_STATE,Laser Code 11 State,Laser Code,fixed,unknown,unknown,0,0,0
300604,DID_LASER_CODE_12_STATE,Laser Code 12 State,Laser Code,fixed,unknown,unknown,0,0,0
300605,DID_LASER_CODE_13_STATE,Laser Code 13 State,Laser Code,fixed,unknown,unknown,0,0,0
300606,DID_LASER_CODE_14_STATE,Laser Code 14 State,Laser Code,fixed,unknown,unknown,0,0,0
300607,DID_LASER_CODE_15_STATE,Laser Code 15 State,Laser Code,fixed,unknown,unknown,0,0,0
300608,DID_LASER_CODE_16_STATE,Laser Code 16 State,Laser Code,fixed,unknown,unknown,0,0,0
300650,DID_FUEL_INTERNAL_AUX_QTY,Fuel Internal Aux Quantity,Fuel,fixed,unknown,unknown,0,0,0
300651,DID_COMBO_PACK_INSTALLED,Combo Pack Installed,unknown,fixed,unknown,unknown,0,0,0
301100,DID_DISPLAY_MODE_1,Display Mode 1,unknown,fixed,unknown,unknown,0,0,0
301101,DID_DISPLAY_MODE_2,Display Mode 2,unknown,fixed,unknown,unknown,0,0,0
301102,DID_DISPLAY_MODE_3,Display Mode 3,unknown,fixed,unknown,unknown,0,0,0
327680,DID_ENVIRONMENT_PROCESS_GEOMETRY_UNIFORM,EP Geometry - Uniform,Environment,variable,64-bits,unknown,0,0,0
500001,DID_ENTITY_STATUS_MUNITION_RECORD,Entity Status - Munition Record,Entity Status,variable,128-bits,unknown,0,0,0
500002,DID_ENTITY_STATUS_ENGINE_FUEL_RECORD,Entity Status - Engine Fuel Record,Entity Status,variable,64-bits,unknown,0,0,0
500003,DID_ENTITY_STATUS_STORAGE_FUEL_RECORD,Entity Status - Storage Fuel Record,Entity Status,variable,64-bits,unknown,0,0,0
500005,DID_ENTITY_STATUS_EXPENDABLE_RECORD,Entity Status - Expendable Record,Entity Status,variable,128-bits,unknown,0,0,0
500006,DID_ENTITY_TOTAL_RECORD_SETS,Entity Status - Total Record Sets,Entity Status,fixed,32-bits,unknown,0,0,0
500007,DID_ENTITY_STATUS_LAUNCHED_MUNITION_RECORD,Entity Status - Launched Munition Record,Entity Status,variable,384-bits,unknown,0,0,0
500008,DID_ENTITY_STATUS_ASSOCIATION_RECORD,Entity Status - Association Record,Entity Status,variable,256-bits,unknown,0,0,0
500009,DID_ENTITY_STATUS_SENSOR_RECORD,Entity Status - Sensor Record,Entity Status,variable,96-bits,unknown,0,0,0
500010,DID_ENTITY_STATUS_MUNITION_RELOAD,Munition Reload,Entity Status,variable,192-bits,unknown,0,0,0
500011,DID_ENTITY_STATUS_ENGINE_FUEL_RELOAD,Engine Fuel Reload,Entity Status,variable,160-bits,unknown,0,0,0
500012,DID_ENTITY_STATUS_STORAGE_FUEL_RELOAD,Storage Fuel Reload,Entity Status,variable,160-bits,unknown,0,0,0
500013,DID_ENTITY_STATUS_EXPENDABLE_RELOAD,Expendable Reload,Entity Status,variable,192-bits,unknown,0,0,0
655360,DID_ENVIRONMENT_PROCESS_GEOMETRY_POINT_RECORD_1,EP Geometry - Point Record 1,Environment,variable,256-bits,unknown,0,0,0
786432,DID_ENVIRONMENT_PROCESS_GEOMETRY_LINE_RECORD_1,EP Geometry - Line Record 1,Environment,variable,448-bits,unknown,0,0,0
851968,DID_ENVIRONMENT_PROCESS_GEOMETRY_SPHERE_RECORD_1,EP Geometry - Sphere Record 1,Environment,variable,320-bits,unknown,0,0,0
1000011,DID_DATUM_SCENARIO_NAME,Datum Scenario Name,SIMAN,variable,unknown,unknown,0,0,0
1000012,DID_DATUM_CHECKPOINT_NAME,Datum Checkpoint Name,Checkpoint,variable,unknown,unknown,0,0,0
1000016,DID_DATUM_KILL_SAF,Datum Kill SAF,SIMAN,unknown,unknown,unknown,0,0,0
1000017,DID_DATUM_SHUTDOWN_LINUX,Datum Shutdown Linux,SIMAN,unknown,unknown,unknown,0,0,0
1000018,DID_DATUM_REBOOT_LINUX,Datum Reboot Linux,SIMAN,unknown,unknown,unknown,0,0,0
1000019,DID_DATUM_SAF_CHECK_ALIVE,Datum SAF Check Alive,SIMAN,unknown,unknown,unknown,0,0,0
1048576,DID_ENVIRONMENT_PROCESS_GEOMETRY_ELLIPSOID_RECORD_1,EP Geometry - Ellipsoid Record 1,Environment,variable,448-bits,unknown,0,0,0
3145728,DID_ENVIRONMENT_PROCESS_GEOMETRY_CONE_RECORD_1,EP Geometry - Cone Record 1,Environment,variable,448-bits,unknown,0,0,0
5242880,DID_ENVIRONMENT_PROCESS_GEOMETRY_RECTANGULAR_VOLUME_RECORD_1,EP Geometry - Rectangular Volume Record 1,Environment,variable,448-bits,unknown,0,0,0
83886080,DID_ENVIRONMENT_PROCESS_GEOMETRY_RECTANGULAR_VOLUME_RECORD_3,EP Geometry - Rectangular Volume Record 3,Environment,variable,448-bits,unknown,0,0,0
167772160,DID_ENVIRONMENT_PROCESS_GEOMETRY_POINT_RECORD_2,EP Geometry - Point Record 2,Environment,variable,384-bits,unknown,0,0,0
201326592,DID_ENVIRONMENT_PROCESS_GEOMETRY_LINE_RECORD_2,EP Geometry - Line Record 2,Environment,variable,640-bits,unknown,0,0,0
218103808,DID_ENVIRONMENT_PROCESS_GEOMETRY_SPHERE_RECORD_2,EP Geometry - Sphere Record 2,Environment,variable,512-bits,unknown,0,0,0
268435456,DID_ENVIRONMENT_PROCESS_GEOMETRY_ELLIPSOID_RECORD_2,EP Geometry - Ellipsoid Record 2,Environment,variable,768-bits,unknown,0,0,0
805306368,DID_ENVIRONMENT_PROCESS_GEOMETRY_CONE_RECORD_2,EP Geometry - Cone Record 2,Environment,variable,704-bits,unknown,0,0,0
1342177280,DID_ENVIRONMENT_PROCESS_GEOMETRY_RECTANGULAR_VOLUME_RECORD_2,EP Geometry - Rectangular Volume Record 2,Environment,variable,768-bits,unknown,0,0,0
1610612736,DID_ENVIRONMENT_PROCESS_GEOMETRY_GAUSSIAN_PLUME_RECORD,EP Geometry - Gaussian Plume Record,Environment,variable,704-bits,unknown,0,0,0
1879048192,DID_ENVIRONMENT_PROCESS_GEOMETRY_GAUSSIAN_PUFF_RECORD,EP Geometry - Gaussian Puff Record,Environment,variable,960-bits,unknown,0,0,0
